id,country,year,sex
9045,Colombia,1993.0,male
9046,Colombia,1993.0,male
9047,Colombia,1993.0,male
9048,Colombia,1993.0,male
9049,Colombia,1993.0,male
9050,Colombia,1994.0,female
9051,Colombia,1994.0,female
9052,Colombia,1994.0,female
9053,Colombia,1994.0,female
9054,Colombia,1994.0,female
9055,Colombia,1994.0,female
9056,Colombia,1994.0,male
9057,Colombia,1994.0,male
9058,Colombia,1994.0,male
9059,Colombia,1994.0,male
9060,Colombia,1994.0,male
9061,Colombia,1994.0,male
9062,Colombia,1995.0,female
9063,Colombia,1995.0,female
9064,Colombia,1995.0,female
9065,Colombia,1995.0,female
9066,Colombia,1995.0,female
9067,Colombia,1995.0,female
9068,Colombia,1995.0,male
9069,Colombia,1995.0,male
9070,Colombia,1995.0,male
9071,Colombia,1995.0,male
9072,Colombia,1995.0,male
9073,Colombia,1995.0,male
9074,Colombia,1996.0,female
9075,Colombia,1996.0,female
9076,Colombia,1996.0,female
9077,Colombia,1996.0,female
9078,Colombia,1996.0,female
9079,Colombia,1996.0,female
9080,Colombia,1996.0,male
9081,Colombia,1996.0,male
9082,Colombia,1996.0,male
9083,Colombia,1996.0,male
9084,Colombia,1996.0,male
9085,Colombia,1996.0,male
9086,Colombia,1997.0,female
9087,Colombia,1997.0,female
9088,Colombia,1997.0,female
9089,Colombia,1997.0,female
9090,Colombia,1997.0,female
9091,Colombia,1997.0,female
9092,Colombia,1997.0,male
9093,Colombia,1997.0,male
9094,Colombia,1997.0,male
9095,Colombia,1997.0,male
9096,Colombia,1997.0,male
9097,Colombia,1997.0,male
9098,Colombia,1998.0,female
9099,Colombia,1998.0,female
9100,Colombia,1998.0,female
9101,Colombia,1998.0,female
9102,Colombia,1998.0,female
9103,Colombia,1998.0,female
9104,Colombia,1998.0,male
9105,Colombia,1998.0,male
9106,Colombia,1998.0,male
9107,Colombia,1998.0,male
9108,Colombia,1998.0,male
9109,Colombia,1998.0,male
9110,Colombia,1999.0,female
9111,Colombia,1999.0,female
9112,Colombia,1999.0,female
9113,Colombia,1999.0,female
9114,Colombia,1999.0,female
9115,Colombia,1999.0,female
9116,Colombia,1999.0,male
9117,Colombia,1999.0,male
9118,Colombia,1999.0,male
9119,Colombia,1999.0,male
9120,Colombia,1999.0,male
9121,Colombia,1999.0,male
9122,Colombia,2000.0,female
9123,Colombia,2000.0,female
9124,Colombia,2000.0,female
9125,Colombia,2000.0,female
9126,Colombia,2000.0,female
9127,Colombia,2000.0,female
9128,Colombia,2000.0,male
9129,Colombia,2000.0,male
9130,Colombia,2000.0,male
9131,Colombia,2000.0,male
9132,Colombia,2000.0,male
9133,Colombia,2000.0,male
9134,Colombia,2001.0,female
9135,Colombia,2001.0,female
9136,Colombia,2001.0,female
9137,Colombia,2001.0,female
9138,Colombia,2001.0,female
9139,Colombia,2001.0,female
9140,Colombia,2001.0,male
9141,Colombia,2001.0,male
9142,Colombia,2001.0,male
9143,Colombia,2001.0,male
9144,Colombia,2001.0,male
9145,Colombia,2001.0,male
9146,Colombia,2002.0,female
9147,Colombia,2002.0,female
9148,Colombia,2002.0,female
9149,Colombia,2002.0,female
9150,Colombia,2002.0,female
9151,Colombia,2002.0,female
9152,Colombia,2002.0,male
9153,Colombia,2002.0,male
9154,Colombia,2002.0,male
9155,Colombia,2002.0,male
9156,Colombia,2002.0,male
9157,Colombia,2002.0,male
9158,Colombia,2003.0,female
9159,Colombia,2003.0,female
9160,Colombia,2003.0,female
9161,Colombia,2003.0,female
9162,Colombia,2003.0,female
9163,Colombia,2003.0,female
9164,Colombia,2003.0,male
9165,Colombia,2003.0,male
9166,Colombia,2003.0,male
9167,Colombia,2003.0,male
9168,Colombia,2003.0,male
9169,Colombia,2003.0,male
9170,Colombia,2004.0,female
9171,Colombia,2004.0,female
9172,Colombia,2004.0,female
9173,Colombia,2004.0,female
9174,Colombia,2004.0,female
9175,Colombia,2004.0,female
9176,Colombia,2004.0,male
9177,Colombia,2004.0,male
9178,Colombia,2004.0,male
9179,Colombia,2004.0,male
9180,Colombia,2004.0,male
9181,Colombia,2004.0,male
9182,Colombia,2005.0,female
9183,Colombia,2005.0,female
9184,Colombia,2005.0,female
9185,Colombia,2005.0,female
9186,Colombia,2005.0,female
9187,Colombia,2005.0,female
9188,Colombia,2005.0,male
9189,Colombia,2005.0,male
9190,Colombia,2005.0,male
9191,Colombia,2005.0,male
9192,Colombia,2005.0,male
9193,Colombia,2005.0,male
9194,Colombia,2006.0,female
9195,Colombia,2006.0,female
9196,Colombia,2006.0,female
9197,Colombia,2006.0,female
9198,Colombia,2006.0,female
9199,Colombia,2006.0,female
9200,Colombia,2006.0,male
9201,Colombia,2006.0,male
9202,Colombia,2006.0,male
9203,Colombia,2006.0,male
9204,Colombia,2006.0,male
9205,Colombia,2006.0,male
9206,Colombia,2007.0,female
9207,Colombia,2007.0,female
9208,Colombia,2007.0,female
9209,Colombia,2007.0,female
9210,Colombia,2007.0,female
9211,Colombia,2007.0,female
9212,Colombia,2007.0,male
9213,Colombia,2007.0,male
9214,Colombia,2007.0,male
9215,Colombia,2007.0,male
9216,Colombia,2007.0,male
9217,Colombia,2007.0,male
9218,Colombia,2008.0,female
9219,Colombia,2008.0,female
9220,Colombia,2008.0,female
9221,Colombia,2008.0,female
9222,Colombia,2008.0,female
9223,Colombia,2008.0,female
9224,Colombia,2008.0,male
9225,Colombia,2008.0,male
9226,Colombia,2008.0,male
9227,Colombia,2008.0,male
9228,Colombia,2008.0,male
9229,Colombia,2008.0,male
9230,Colombia,2009.0,female
9231,Colombia,2009.0,female
9232,Colombia,2009.0,female
9233,Colombia,2009.0,female
9234,Colombia,2009.0,female
9235,Colombia,2009.0,female
9236,Colombia,2009.0,male
9237,Colombia,2009.0,male
9238,,,
9239,Colombia,2009.0,male
9240,Colombia,2009.0,male
9241,Colombia,2009.0,male
9242,Colombia,2009.0,male
9243,Colombia,2010.0,female
9244,Colombia,2010.0,female
9245,Colombia,2010.0,female
9246,Colombia,2010.0,female
9247,Colombia,2010.0,female
9248,Colombia,2010.0,female
9249,Colombia,2010.0,male
9250,Colombia,2010.0,male
9251,Colombia,2010.0,male
9252,Colombia,2010.0,male
9253,Colombia,2010.0,male
9254,Colombia,2010.0,male
9255,Colombia,2011.0,female
9256,Colombia,2011.0,female
9257,Colombia,2011.0,female
9258,Colombia,2011.0,female
9259,Colombia,2011.0,female
9260,Colombia,2011.0,female
9261,Colombia,2011.0,male
9262,Colombia,2011.0,male
9263,Colombia,2011.0,male
9264,Colombia,2011.0,male
9265,Colombia,2011.0,male
9266,Colombia,2011.0,male
9267,Colombia,2012.0,female
9268,Colombia,2012.0,female
9269,Colombia,2012.0,female
9270,Colombia,2012.0,female
9271,Colombia,2012.0,female
9272,Colombia,2012.0,female
9273,Colombia,2012.0,male
9274,Colombia,2012.0,male
9275,Colombia,2012.0,male
9276,Colombia,2012.0,male
9277,Colombia,2012.0,male
9278,Colombia,2012.0,male
9279,Colombia,2013.0,female
9280,Colombia,2013.0,female
9281,Colombia,2013.0,female
9282,Colombia,2013.0,female
9283,Colombia,2013.0,female
9284,Colombia,2013.0,female
9285,Colombia,2013.0,male
9286,Colombia,2013.0,male
9287,Colombia,2013.0,male
9288,Colombia,2013.0,male
9289,Colombia,2013.0,male
9290,Colombia,2013.0,male
9291,Colombia,2014.0,female
9292,Colombia,2014.0,female
9293,Colombia,2014.0,female
9294,Colombia,2014.0,female
9295,Colombia,2014.0,female
9296,Colombia,2014.0,female
9297,Colombia,2014.0,male
9298,Colombia,2014.0,male
9299,Colombia,2014.0,male
9300,Colombia,2014.0,male
9301,Colombia,2014.0,male
9302,Colombia,2014.0,male
9303,Colombia,2015.0,female
9304,,,
9305,Colombia,2015.0,female
9306,Colombia,2015.0,female
9307,Colombia,2015.0,female
9308,Colombia,2015.0,female
9309,Colombia,2015.0,female
9310,Colombia,2015.0,male
9311,Colombia,2015.0,male
9312,Colombia,2015.0,male
9313,Colombia,2015.0,male
9314,Colombia,2015.0,male
9315,Colombia,2015.0,male
9316,Costa Rica,1979.0,female
9317,Costa Rica,1979.0,female
9318,Costa Rica,1979.0,female
9319,Costa Rica,1979.0,female
9320,Costa Rica,1979.0,female
9321,Costa Rica,1979.0,female
9322,Costa Rica,1979.0,male
9323,Costa Rica,1979.0,male
9324,Costa Rica,1979.0,male
9325,Costa Rica,1979.0,male
9326,Costa Rica,1979.0,male
9327,Costa Rica,1979.0,male
9328,Costa Rica,1980.0,female
9329,Costa Rica,1980.0,female
9330,Costa Rica,1980.0,female
9331,Costa Rica,1980.0,female
9332,Costa Rica,1980.0,female
9333,Costa Rica,1980.0,female
9334,Costa Rica,1980.0,male
9335,Costa Rica,1980.0,male
9336,Costa Rica,1980.0,male
9337,Costa Rica,1980.0,male
9338,Costa Rica,1980.0,male
9339,Costa Rica,1980.0,male
9340,Costa Rica,1981.0,female
9341,Costa Rica,1981.0,female
9342,Costa Rica,1981.0,female
9343,Costa Rica,1981.0,female
9344,Costa Rica,1981.0,female
9345,Costa Rica,1981.0,female
9346,Costa Rica,1981.0,male
9347,Costa Rica,1981.0,male
9348,Costa Rica,1981.0,male
9349,Costa Rica,1981.0,male
9350,Costa Rica,1981.0,male
9351,Costa Rica,1981.0,male
9352,Costa Rica,1982.0,female
9353,Costa Rica,1982.0,female
9354,Costa Rica,1982.0,female
9355,Costa Rica,1982.0,female
9356,Costa Rica,1982.0,female
9357,Costa Rica,1982.0,female
9358,Costa Rica,1982.0,male
9359,Costa Rica,1982.0,male
9360,Costa Rica,1982.0,male
9361,Costa Rica,1982.0,male
9362,Costa Rica,1982.0,male
9363,Costa Rica,1982.0,male
9364,Costa Rica,1983.0,female
9365,Costa Rica,1983.0,female
9366,Costa Rica,1983.0,female
9367,Costa Rica,1983.0,female
9368,Costa Rica,1983.0,female
9369,Costa Rica,1983.0,female
9370,Costa Rica,1983.0,male
9371,Costa Rica,1983.0,male
9372,Costa Rica,1983.0,male
9373,Costa Rica,1983.0,male
9374,Costa Rica,1983.0,male
9375,Costa Rica,1983.0,male
9376,Costa Rica,1984.0,female
9377,Costa Rica,1984.0,female
9378,Costa Rica,1984.0,female
9379,Costa Rica,1984.0,female
9380,Costa Rica,1984.0,female
9381,Costa Rica,1984.0,female
9382,Costa Rica,1984.0,male
9383,Costa Rica,1984.0,male
9384,Costa Rica,1984.0,male
9385,Costa Rica,1984.0,male
9386,Costa Rica,1984.0,male
9387,Costa Rica,1984.0,male
9388,,,
9389,Costa Rica,1985.0,female
9390,Costa Rica,1985.0,female
9391,Costa Rica,1985.0,female
9392,Costa Rica,1985.0,female
9393,Costa Rica,1985.0,female
9394,Costa Rica,1985.0,female
9395,Costa Rica,1985.0,male
9396,Costa Rica,1985.0,male
9397,Costa Rica,1985.0,male
9398,Costa Rica,1985.0,male
9399,Costa Rica,1985.0,male
9400,Costa Rica,1985.0,male
9401,Costa Rica,1986.0,female
9402,Costa Rica,1986.0,female
9403,Costa Rica,1986.0,female
9404,Costa Rica,1986.0,female
9405,Costa Rica,1986.0,female
9406,Costa Rica,1986.0,female
9407,Costa Rica,1986.0,male
9408,Costa Rica,1986.0,male
9409,Costa Rica,1986.0,male
9410,Costa Rica,1986.0,male
9411,Costa Rica,1986.0,male
9412,Costa Rica,1986.0,male
9413,Costa Rica,1987.0,female
9414,Costa Rica,1987.0,female
9415,Costa Rica,1987.0,female
9416,Costa Rica,1987.0,female
9417,Costa Rica,1987.0,female
9418,Costa Rica,1987.0,female
9419,Costa Rica,1987.0,male
9420,Costa Rica,1987.0,male
9421,Costa Rica,1987.0,male
9422,Costa Rica,1987.0,male
9423,Costa Rica,1987.0,male
9424,Costa Rica,1987.0,male
9425,Costa Rica,1988.0,female
9426,Costa Rica,1988.0,female
9427,Costa Rica,1988.0,female
9428,Costa Rica,1988.0,female
9429,Costa Rica,1988.0,female
9430,Costa Rica,1988.0,female
9431,Costa Rica,1988.0,male
9432,Costa Rica,1988.0,male
9433,Costa Rica,1988.0,male
9434,Costa Rica,1988.0,male
9435,Costa Rica,1988.0,male
9436,Costa Rica,1988.0,male
9437,Costa Rica,1989.0,female
9438,Costa Rica,1989.0,female
9439,Costa Rica,1989.0,female
9440,Costa Rica,1989.0,female
9441,Costa Rica,1989.0,female
9442,Costa Rica,1989.0,female
9443,Costa Rica,1989.0,male
9444,Costa Rica,1989.0,male
9445,Costa Rica,1989.0,male
9446,Costa Rica,1989.0,male
9447,Costa Rica,1989.0,male
9448,Costa Rica,1989.0,male
9449,Costa Rica,1990.0,female
9450,Costa Rica,1990.0,female
9451,Costa Rica,1990.0,female
9452,Costa Rica,1990.0,female
9453,Costa Rica,1990.0,female
9454,Costa Rica,1990.0,female
9455,Costa Rica,1990.0,male
9456,Costa Rica,1990.0,male
9457,Costa Rica,1990.0,male
9458,Costa Rica,1990.0,male
9459,Costa Rica,1990.0,male
9460,Costa Rica,1990.0,male
9461,Costa Rica,1991.0,female
9462,Costa Rica,1991.0,female
9463,Costa Rica,1991.0,female
9464,Costa Rica,1991.0,female
9465,Costa Rica,1991.0,female
9466,Costa Rica,1991.0,female
9467,Costa Rica,1991.0,male
9468,Costa Rica,1991.0,male
9469,Costa Rica,1991.0,male
9470,Costa Rica,1991.0,male
9471,Costa Rica,1991.0,male
9472,Costa Rica,1991.0,male
9473,Costa Rica,1992.0,female
9474,Costa Rica,1992.0,female
9475,Costa Rica,1992.0,female
9476,Costa Rica,1992.0,female
9477,Costa Rica,1992.0,female
9478,Costa Rica,1992.0,female
9479,Costa Rica,1992.0,male
9480,Costa Rica,1992.0,male
9481,Costa Rica,1992.0,male
9482,Costa Rica,1992.0,male
9483,Costa Rica,1992.0,male
9484,Costa Rica,1992.0,male
9485,Costa Rica,1993.0,female
9486,Costa Rica,1993.0,female
9487,Costa Rica,1993.0,female
9488,Costa Rica,1993.0,female
9489,Costa Rica,1993.0,female
9490,Costa Rica,1993.0,female
9491,Costa Rica,1993.0,male
9492,Costa Rica,1993.0,male
9493,Costa Rica,1993.0,male
9494,Costa Rica,1993.0,male
9495,Costa Rica,1993.0,male
9496,Costa Rica,1993.0,male
9497,Costa Rica,1994.0,female
9498,Costa Rica,1994.0,female
9499,Costa Rica,1994.0,female
9500,Costa Rica,1994.0,female
9501,Costa Rica,1994.0,female
9502,Costa Rica,1994.0,female
9503,Costa Rica,1994.0,male
9504,Costa Rica,1994.0,male
9505,Costa Rica,1994.0,male
9506,Costa Rica,1994.0,male
9507,Costa Rica,1994.0,male
9508,Costa Rica,1994.0,male
9509,Costa Rica,1995.0,female
9510,Costa Rica,1995.0,female
9511,Costa Rica,1995.0,female
9512,Costa Rica,1995.0,female
9513,Costa Rica,1995.0,female
9514,Costa Rica,1995.0,female
9515,Costa Rica,1995.0,male
9516,Costa Rica,1995.0,male
9517,Costa Rica,1995.0,male
9518,Costa Rica,1995.0,male
9519,Costa Rica,1995.0,male
9520,Costa Rica,1995.0,male
9521,Costa Rica,1996.0,female
9522,Costa Rica,1996.0,female
9523,Costa Rica,1996.0,female
9524,Costa Rica,1996.0,female
9525,Costa Rica,1996.0,female
9526,Costa Rica,1996.0,female
9527,Costa Rica,1996.0,male
9528,Costa Rica,1996.0,male
9529,Costa Rica,1996.0,male
9530,Costa Rica,1996.0,male
9531,Costa Rica,1996.0,male
9532,Costa Rica,1996.0,male
9533,Costa Rica,1997.0,female
9534,Costa Rica,1997.0,female
9535,Costa Rica,1997.0,female
9536,Costa Rica,1997.0,female
9537,Costa Rica,1997.0,female
9538,Costa Rica,1997.0,female
9539,Costa Rica,1997.0,male
9540,Costa Rica,1997.0,male
9541,Costa Rica,1997.0,male
9542,Costa Rica,1997.0,male
9543,Costa Rica,1997.0,male
9544,Costa Rica,1997.0,male
9545,Costa Rica,1998.0,female
9546,Costa Rica,1998.0,female
9547,Costa Rica,1998.0,female
9548,Costa Rica,1998.0,female
9549,Costa Rica,1998.0,female
9550,Costa Rica,1998.0,female
9551,Costa Rica,1998.0,male
9552,Costa Rica,1998.0,male
9553,Costa Rica,1998.0,male
9554,Costa Rica,1998.0,male
9555,Costa Rica,1998.0,male
9556,Costa Rica,1998.0,male
9557,Costa Rica,1999.0,female
9558,Costa Rica,1999.0,female
9559,Costa Rica,1999.0,female
9560,Costa Rica,1999.0,female
9561,Costa Rica,1999.0,female
9562,Costa Rica,1999.0,female
9563,Costa Rica,1999.0,male
9564,Costa Rica,1999.0,male
9565,Costa Rica,1999.0,male
9566,Costa Rica,1999.0,male
9567,Costa Rica,1999.0,male
9568,Costa Rica,1999.0,male
9569,Costa Rica,2000.0,female
9570,Costa Rica,2000.0,female
9571,Costa Rica,2000.0,female
9572,Costa Rica,2000.0,female
9573,Costa Rica,2000.0,female
9574,Costa Rica,2000.0,female
9575,Costa Rica,2000.0,male
9576,Costa Rica,2000.0,male
9577,Costa Rica,2000.0,male
9578,Costa Rica,2000.0,male
9579,Costa Rica,2000.0,male
9580,Costa Rica,2000.0,male
9581,Costa Rica,2001.0,female
9582,Costa Rica,2001.0,female
9583,Costa Rica,2001.0,female
9584,Costa Rica,2001.0,female
9585,Costa Rica,2001.0,female
9586,Costa Rica,2001.0,female
9587,Costa Rica,2001.0,male
9588,Costa Rica,2001.0,male
9589,Costa Rica,2001.0,male
9590,Costa Rica,2001.0,male
9591,Costa Rica,2001.0,male
9592,Costa Rica,2001.0,male
9593,Costa Rica,2002.0,female
9594,Costa Rica,2002.0,female
9595,Costa Rica,2002.0,female
9596,Costa Rica,2002.0,female
9597,Costa Rica,2002.0,female
9598,Costa Rica,2002.0,female
9599,Costa Rica,2002.0,male
9600,Costa Rica,2002.0,male
9601,Costa Rica,2002.0,male
9602,Costa Rica,2002.0,male
9603,Costa Rica,2002.0,male
9604,Costa Rica,2002.0,male
9605,Costa Rica,2003.0,female
9606,Costa Rica,2003.0,female
9607,Costa Rica,2003.0,female
9608,Costa Rica,2003.0,female
9609,Costa Rica,2003.0,female
9610,Costa Rica,2003.0,female
9611,Costa Rica,2003.0,male
9612,Costa Rica,2003.0,male
9613,Costa Rica,2003.0,male
9614,Costa Rica,2003.0,male
9615,Costa Rica,2003.0,male
9616,Costa Rica,2003.0,male
9617,Costa Rica,2004.0,female
9618,Costa Rica,2004.0,female
9619,Costa Rica,2004.0,female
9620,Costa Rica,2004.0,female
9621,Costa Rica,2004.0,female
9622,Costa Rica,2004.0,female
9623,Costa Rica,2004.0,male
9624,Costa Rica,2004.0,male
9625,Costa Rica,2004.0,male
9626,Costa Rica,2004.0,male
9627,Costa Rica,2004.0,male
9628,Costa Rica,2004.0,male
9629,Costa Rica,2005.0,female
9630,Costa Rica,2005.0,female
9631,Costa Rica,2005.0,female
9632,Costa Rica,2005.0,female
9633,Costa Rica,2005.0,female
9634,Costa Rica,2005.0,female
9635,Costa Rica,2005.0,male
9636,Costa Rica,2005.0,male
9637,Costa Rica,2005.0,male
9638,Costa Rica,2005.0,male
9639,Costa Rica,2005.0,male
9640,Costa Rica,2005.0,male
9641,Costa Rica,2006.0,female
9642,Costa Rica,2006.0,female
9643,Costa Rica,2006.0,female
9644,Costa Rica,2006.0,female
9645,Costa Rica,2006.0,female
9646,Costa Rica,2006.0,female
9647,Costa Rica,2006.0,male
9648,Costa Rica,2006.0,male
9649,Costa Rica,2006.0,male
9650,Costa Rica,2006.0,male
9651,Costa Rica,2006.0,male
9652,Costa Rica,2006.0,male
9653,Costa Rica,2007.0,female
9654,Costa Rica,2007.0,female
9655,Costa Rica,2007.0,female
9656,Costa Rica,2007.0,female
9657,Costa Rica,2007.0,female
9658,Costa Rica,2007.0,female
9659,Costa Rica,2007.0,male
9660,Costa Rica,2007.0,male
9661,Costa Rica,2007.0,male
9662,Costa Rica,2007.0,male
9663,Costa Rica,2007.0,male
9664,Costa Rica,2007.0,male
9665,Costa Rica,2008.0,female
9666,Costa Rica,2008.0,female
9667,Costa Rica,2008.0,female
9668,Costa Rica,2008.0,female
9669,Costa Rica,2008.0,female
9670,Costa Rica,2008.0,female
9671,Costa Rica,2008.0,male
9672,Costa Rica,2008.0,male
9673,Costa Rica,2008.0,male
9674,Costa Rica,2008.0,male
9675,Costa Rica,2008.0,male
9676,Costa Rica,2008.0,male
9677,Costa Rica,2009.0,female
9678,Costa Rica,2009.0,female
9679,Costa Rica,2009.0,female
9680,Costa Rica,2009.0,female
9681,Costa Rica,2009.0,female
9682,Costa Rica,2009.0,female
9683,Costa Rica,2009.0,male
9684,Costa Rica,2009.0,male
9685,Costa Rica,2009.0,male
9686,Costa Rica,2009.0,male
9687,Costa Rica,2009.0,male
9688,Costa Rica,2009.0,male
9689,Costa Rica,2010.0,female
9690,Costa Rica,2010.0,female
9691,Costa Rica,2010.0,female
9692,Costa Rica,2010.0,female
9693,Costa Rica,2010.0,female
9694,Costa Rica,2010.0,female
9695,Costa Rica,2010.0,male
9696,Costa Rica,2010.0,male
9697,Costa Rica,2010.0,male
9698,Costa Rica,2010.0,male
9699,Costa Rica,2010.0,male
9700,Costa Rica,2010.0,male
9701,Costa Rica,2011.0,female
9702,Costa Rica,2011.0,female
9703,Costa Rica,2011.0,female
9704,Costa Rica,2011.0,female
9705,Costa Rica,2011.0,female
9706,Costa Rica,2011.0,female
9707,Costa Rica,2011.0,male
9708,Costa Rica,2011.0,male
9709,Costa Rica,2011.0,male
9710,Costa Rica,2011.0,male
9711,Costa Rica,2011.0,male
9712,Costa Rica,2011.0,male
9713,Costa Rica,2012.0,female
9714,Costa Rica,2012.0,female
9715,Costa Rica,2012.0,female
9716,Costa Rica,2012.0,female
9717,Costa Rica,2012.0,female
9718,Costa Rica,2012.0,female
9719,Costa Rica,2012.0,male
9720,Costa Rica,2012.0,male
9721,Costa Rica,2012.0,male
9722,Costa Rica,2012.0,male
9723,Costa Rica,2012.0,male
9724,Costa Rica,2012.0,male
9725,Costa Rica,2013.0,female
9726,Costa Rica,2013.0,female
9727,Costa Rica,2013.0,female
9728,Costa Rica,2013.0,female
9729,Costa Rica,2013.0,female
9730,Costa Rica,2013.0,female
9731,Costa Rica,2013.0,male
9732,Costa Rica,2013.0,male
9733,Costa Rica,2013.0,male
9734,Costa Rica,2013.0,male
9735,Costa Rica,2013.0,male
9736,Costa Rica,2013.0,male
9737,Costa Rica,2014.0,female
9738,Costa Rica,2014.0,female
9739,Costa Rica,2014.0,female
9740,Costa Rica,2014.0,female
9741,Costa Rica,2014.0,female
9742,Costa Rica,2014.0,female
9743,Costa Rica,2014.0,male
9744,Costa Rica,2014.0,male
9745,Costa Rica,2014.0,male
9746,Costa Rica,2014.0,male
9747,Costa Rica,2014.0,male
9748,Costa Rica,2014.0,male
9749,Croatia,1985.0,female
9750,Croatia,1985.0,female
9751,Croatia,1985.0,female
9752,Croatia,1985.0,female
9753,Croatia,1985.0,female
9754,Croatia,1985.0,female
9755,Croatia,1985.0,male
9756,Croatia,1985.0,male
9757,Croatia,1985.0,male
9758,Croatia,1985.0,male
9759,Croatia,1985.0,male
9760,Croatia,1985.0,male
9761,Croatia,1986.0,female
9762,Croatia,1986.0,female
9763,Croatia,1986.0,female
9764,Croatia,1986.0,female
9765,Croatia,1986.0,female
9766,Croatia,1986.0,female
9767,Croatia,1986.0,male
9768,Croatia,1986.0,male
9769,Croatia,1986.0,male
9770,Croatia,1986.0,male
9771,Croatia,1986.0,male
9772,Croatia,1986.0,male
9773,Croatia,1987.0,female
9774,Croatia,1987.0,female
9775,Croatia,1987.0,female
9776,Croatia,1987.0,female
9777,Croatia,1987.0,female
9778,Croatia,1987.0,female
9779,Croatia,1987.0,male
9780,Croatia,1987.0,male
9781,Croatia,1987.0,male
9782,Croatia,1987.0,male
9783,Croatia,1987.0,male
9784,Croatia,1987.0,male
9785,Croatia,1988.0,female
9786,Croatia,1988.0,female
9787,Croatia,1988.0,female
9788,Croatia,1988.0,female
9789,Croatia,1988.0,female
9790,Croatia,1988.0,female
9791,Croatia,1988.0,male
9792,Croatia,1988.0,male
9793,Croatia,1988.0,male
9794,Croatia,1988.0,male
9795,Croatia,1988.0,male
9796,Croatia,1988.0,male
9797,Croatia,1989.0,female
9798,Croatia,1989.0,female
9799,Croatia,1989.0,female
9800,Croatia,1989.0,female
9801,Croatia,1989.0,female
9802,Croatia,1989.0,female
9803,Croatia,1989.0,male
9804,Croatia,1989.0,male
9805,Croatia,1989.0,male
9806,Croatia,1989.0,male
9807,Croatia,1989.0,male
9808,Croatia,1989.0,male
9809,Croatia,1990.0,female
9810,Croatia,1990.0,female
9811,Croatia,1990.0,female
9812,Croatia,1990.0,female
9813,Croatia,1990.0,female
9814,Croatia,1990.0,female
9815,Croatia,1990.0,male
9816,Croatia,1990.0,male
9817,Croatia,1990.0,male
9818,Croatia,1990.0,male
9819,Croatia,1990.0,male
9820,Croatia,1990.0,male
9821,Croatia,1991.0,female
9822,Croatia,1991.0,female
9823,Croatia,1991.0,female
9824,Croatia,1991.0,female
9825,Croatia,1991.0,female
9826,Croatia,1991.0,female
9827,Croatia,1991.0,male
9828,Croatia,1991.0,male
9829,Croatia,1991.0,male
9830,Croatia,1991.0,male
9831,Croatia,1991.0,male
9832,Croatia,1991.0,male
9833,Croatia,1992.0,female
9834,Croatia,1992.0,female
9835,Croatia,1992.0,female
9836,Croatia,1992.0,female
9837,Croatia,1992.0,female
9838,Croatia,1992.0,female
9839,Croatia,1992.0,male
9840,Croatia,1992.0,male
9841,Croatia,1992.0,male
9842,Croatia,1992.0,male
9843,Croatia,1992.0,male
9844,Croatia,1992.0,male
9845,Croatia,1993.0,female
9846,Croatia,1993.0,female
9847,Croatia,1993.0,female
9848,Croatia,1993.0,female
9849,Croatia,1993.0,female
9850,Croatia,1993.0,female
9851,Croatia,1993.0,male
9852,Croatia,1993.0,male
9853,Croatia,1993.0,male
9854,Croatia,1993.0,male
9855,Croatia,1993.0,male
9856,Croatia,1993.0,male
9857,Croatia,1994.0,female
9858,Croatia,1994.0,female
9859,Croatia,1994.0,female
9860,Croatia,1994.0,female
9861,Croatia,1994.0,female
9862,Croatia,1994.0,female
9863,Croatia,1994.0,male
9864,Croatia,1994.0,male
9865,Croatia,1994.0,male
9866,Croatia,1994.0,male
9867,Croatia,1994.0,male
9868,Croatia,1994.0,male
9869,Croatia,1995.0,female
9870,Croatia,1995.0,female
9871,Croatia,1995.0,female
9872,Croatia,1995.0,female
9873,Croatia,1995.0,female
9874,Croatia,1995.0,female
9875,Croatia,1995.0,male
9876,Croatia,1995.0,male
9877,Croatia,1995.0,male
9878,Croatia,1995.0,male
9879,Croatia,1995.0,male
9880,Croatia,1995.0,male
9881,Croatia,1996.0,female
9882,Croatia,1996.0,female
9883,Croatia,1996.0,female
9884,Croatia,1996.0,female
9885,Croatia,1996.0,female
9886,Croatia,1996.0,female
9887,Croatia,1996.0,male
9888,Croatia,1996.0,male
9889,Croatia,1996.0,male
9890,Croatia,1996.0,male
9891,Croatia,1996.0,male
9892,Croatia,1996.0,male
9893,Croatia,1997.0,female
9894,Croatia,1997.0,female
9895,Croatia,1997.0,female
9896,Croatia,1997.0,female
9897,Croatia,1997.0,female
9898,Croatia,1997.0,female
9899,Croatia,1997.0,male
9900,Croatia,1997.0,male
9901,Croatia,1997.0,male
9902,Croatia,1997.0,male
9903,Croatia,1997.0,male
9904,Croatia,1997.0,male
9905,Croatia,1998.0,female
9906,Croatia,1998.0,female
9907,Croatia,1998.0,female
9908,Croatia,1998.0,female
9909,Croatia,1998.0,female
9910,Croatia,1998.0,female
9911,Croatia,1998.0,male
9912,Croatia,1998.0,male
9913,Croatia,1998.0,male
9914,Croatia,1998.0,male
9915,Croatia,1998.0,male
9916,Croatia,1998.0,male
9917,Croatia,1999.0,female
9918,Croatia,1999.0,female
9919,Croatia,1999.0,female
9920,Croatia,1999.0,female
